id	nearc2	nearc4	educ	age	fatheduc	motheduc	weight	momdad14	sinmom14	step14	reg661	reg662	reg663	reg664	reg665	reg666	reg667	reg668	reg669	south66	black	smsa	south	smsa66	wage	enroll	married	exper
984	1	1	12	26	12	13	422310	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	481	0	4	8
985	1	1	12	33	6	12	408207	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	850	0	1	15
987	1	1	12	29	8	8	428238	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	512	0	1	11
990	1	1	12	31	11	12	134858	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	240	0	1	13
991	1	1	12	28	11	12	103231	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	557	0	1	10
996	1	1	15	27	12	12	327808	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	500	0	6	6
998	1	1	10	25	8	8	312925	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	350	0	5	9
999	1	1	12	26	8	8	327808	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	584	0	1	8
1004	1	1	13	26	10	12	327808	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	515	0	5	7
1008	0	0	16	25	12	12	318670	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	4	3
1011	0	0	17	27	12	13	327808	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	635	0	1	4
1012	0	0	13	26	12	13	327808	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	1	7
1013	0	0	16	26	12	12	327808	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	505	0	1	4
1014	0	0	13	24	12	12	318670	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	1	5
1020	0	0	13	29	16	16	475820	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	740	0	1	10
1021	0	0	12	34	8	12	316862	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	1	16
1023	0	0	15	29	8	12	428238	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	6	8
1024	0	0	9	24	10	12	318670	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	427	1	6	9
1028	0	0	12	29	4	8	475820	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	1	11
1031	0	0	15	31	10	12	612989	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	750	0	1	10
1033	0	0	16	33	12	9	316862	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	692	0	1	11
1034	0	0	12	34	12	14	316862	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	1	16
1036	1	1	12	26	12	10	364232	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	280	0	1	8
1038	1	1	13	32	7	12	316862	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1010	0	4	13
1040	1	1	14	26	16	14	327808	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	517	0	1	6
1041	1	1	16	26	16	14	327808	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	400	0	6	4
1046	1	1	12	25	12	10	318670	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	375	0	1	7
1047	0	1	12	31	12	10	551690	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	596	0	1	13
1052	0	1	18	26	18	14	327808	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	481	0	6	2
1053	0	1	12	28	11	11	327808	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	1	10
1058	1	1	16	29	14	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	769	0	1	7
1059	1	1	16	26	14	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	721	0	6	4
1062	1	1	14	30	12	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	625	0	1	10
1063	1	1	16	26	12	11	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	817	0	1	4
1068	1	1	14	24	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	411	0	1	4
1077	1	1	16	34	10	10	141996	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	924	0	1	12
1078	1	1	15	26	18	16	99110	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	240	1	6	5
1079	1	1	13	25	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	625	0	1	6
1080	1	1	8	24	7	10	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1025	0	1	10
1081	1	1	12	28	9	11	99110	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	503	0	1	10
1089	1	1	16	28	8	8	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	462	0	1	6
1090	1	1	16	25	9	11	360396	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	476	0	1	3
1091	1	1	15	26	8	13	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	500	0	4	5
1097	1	1	15	34	12	12	358351	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	707	0	1	13
1100	1	1	15	27	18	12	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	365	0	1	6
1104	0	1	18	25	14	12	360396	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	462	0	1	1
1105	0	1	18	33	8	12	358351	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1026	0	1	9
1107	0	1	12	24	12	12	360396	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	525	0	1	6
1110	0	1	18	29	16	16	484311	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	375	0	6	5
1111	0	1	18	34	18	16	358351	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1538	0	1	10
1112	0	1	18	33	18	14	358351	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	923	0	5	9
1113	0	1	13	26	8	12	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	568	0	4	7
1114	0	1	14	25	8	12	360396	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	600	0	6	5
1115	0	1	15	27	17	12	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	721	0	1	6
1116	0	1	17	24	18	12	360396	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1116	1	6	1
1124	0	1	11	27	8	12	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	925	0	1	10
1129	1	1	7	32	8	11	398168	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	833	0	1	19
1130	1	1	12	30	7	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1200	0	1	12
1131	1	1	14	33	6	8	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	581	0	1	13
1132	1	1	17	34	12	8	141996	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	686	0	1	11
1133	1	1	18	32	12	8	141996	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1000	0	1	8
1134	1	1	13	24	9	8	96681	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	537	0	6	5
1139	1	1	12	28	12	16	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	500	0	6	10
1141	0	1	13	33	3	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	750	0	1	14
1142	0	1	17	29	8	16	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	913	1	1	6
1144	0	1	15	24	8	16	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	600	0	6	3
1145	0	1	16	24	12	12	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	577	0	6	2
1146	0	1	12	26	8	12	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	601	0	1	8
1147	0	1	12	31	6	12	468402	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	577	0	1	13
1150	0	1	18	27	9	10	405452	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	473	0	1	3
1152	0	1	14	24	8	12	720791	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	350	1	1	4
1153	0	1	15	32	9	12	716702	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	620	1	1	11
1154	0	1	16	24	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	378	0	6	2
1155	0	1	16	25	16	13	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	243	0	6	3
1156	0	1	12	26	7	12	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	750	0	4	8
1158	0	1	18	30	12	14	468402	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	441	0	1	6
1159	0	1	14	29	12	14	468402	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	688	0	6	9
1160	0	1	18	25	12	14	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	501	0	1	1
1161	0	1	12	29	12	12	520447	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	400	0	6	11
1162	0	1	12	26	12	12	398393	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	981	0	1	8
1163	1	1	14	30	12	12	484311	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	649	0	1	10
1169	1	1	16	28	12	11	99110	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	707	1	1	6
1172	1	1	12	29	11	12	538123	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1043	0	4	11
1173	1	1	12	27	8	8	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	761	0	1	9
1177	1	1	13	25	14	12	360396	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	524	0	1	6
1179	1	1	13	27	6	6	99110	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	575	0	1	8
1183	1	1	12	28	12	8	99110	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	713	0	1	10
1184	1	1	16	27	7	8	370732	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	673	0	1	5
1185	1	1	12	25	7	8	360396	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	662	0	1	7
1186	1	1	14	29	11	8	484311	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	543	0	1	9
1187	1	1	13	25	12	12	360396	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	525	1	6	6
1192	1	1	12	34	8	9	141996	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	500	0	1	16
1202	1	1	13	25	5	7	96681	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	620	0	4	6
1205	0	1	10	26	5	8	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	240	0	1	10
1206	0	1	10	25	5	8	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	240	0	6	9
1213	0	1	12	24	3	2	395512	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	250	0	6	6
1230	0	1	14	25	8	8	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	667	0	6	5
1231	0	1	17	34	8	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	692	0	1	11
1233	0	1	12	25	6	12	96681	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	465	0	1	7
1243	0	1	12	27	12	12	370732	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	833	0	1	9
1244	0	1	12	26	12	12	370732	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	308	1	1	8
1245	0	1	16	29	12	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	625	0	4	7
1246	0	1	16	32	13	16	398168	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1442	0	1	10
1248	0	1	16	25	12	12	400440	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	673	0	1	3
1250	0	1	17	28	14	14	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1346	0	1	5
1251	0	1	17	33	12	10	398168	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	400	0	4	10
1253	0	1	14	26	16	16	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	456	0	1	6
1255	0	1	17	33	12	12	398168	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	409	0	1	10
1256	0	1	18	34	5	9	398168	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	559	0	6	10
1258	0	1	12	24	10	9	96681	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	230	0	1	6
1260	1	1	17	27	18	18	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1026	1	6	4
1262	1	1	12	27	13	13	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1082	0	1	9
1263	1	1	14	24	13	13	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1202	0	1	4
1266	1	1	18	27	14	14	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	481	0	6	3
1268	1	1	17	31	12	12	538123	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1683	0	6	8
1269	1	1	16	34	12	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1282	0	1	12
1272	1	1	12	24	12	14	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	577	0	6	6
1273	1	1	18	27	9	9	411924	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	444	0	6	3
1277	1	1	12	24	16	12	96681	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	467	0	6	6
1279	1	1	6	31	3	3	614067	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	668	0	1	19
1283	1	1	15	27	12	12	411924	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	286	0	1	6
1284	1	1	18	33	12	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	577	0	1	9
1285	1	1	14	29	12	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	721	0	1	9
1286	1	1	12	25	6	8	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	462	0	1	7
1287	1	1	15	25	12	10	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	750	0	1	4
1288	1	1	12	24	6	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	200	0	6	6
1293	1	1	12	27	12	10	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	650	0	1	9
1295	1	1	18	28	12	11	370732	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	481	0	6	4
1305	1	1	16	28	16	16	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	769	0	1	6
1306	1	1	17	27	16	16	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	775	1	1	4
1307	1	1	16	24	16	16	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	641	0	1	2
1310	1	1	14	33	14	10	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1055	0	1	13
1311	1	1	16	31	14	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	676	0	6	9
1313	1	1	17	30	14	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	962	1	1	7
1314	1	1	13	28	14	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	400	0	5	9
1315	1	1	16	27	14	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	673	0	1	5
1323	1	1	18	34	10	11	141996	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1442	0	1	10
1334	1	1	18	32	16	10	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	529	0	1	8
1336	1	1	14	27	9	11	99110	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	700	0	1	7
1338	1	1	18	25	8	10	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	494	0	1	1
1340	1	1	12	24	12	8	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	500	0	1	6
1353	1	1	13	28	9	12	99110	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	717	1	6	9
1354	1	1	12	29	9	10	150105	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	575	0	5	11
1355	1	1	12	25	9	10	96681	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	350	0	1	7
1356	1	1	12	24	9	10	96681	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	350	0	6	6
1358	0	1	16	29	12	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	643	0	1	7
1359	0	1	15	24	10	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	675	0	1	3
1360	0	1	15	28	12	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	679	0	1	7
1361	0	1	12	27	12	9	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	534	0	4	9
1362	0	1	16	31	12	10	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	524	0	1	9
1363	0	1	16	28	10	10	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	667	0	6	6
1365	0	1	15	26	12	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	658	0	6	5
1374	0	1	18	27	9	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	311	0	6	3
1377	0	1	14	31	10	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	660	0	1	11
1379	0	1	16	31	8	9	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	692	0	1	9
1389	0	1	17	26	9	12	370732	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	705	0	6	3
1391	0	1	16	27	5	8	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	292	0	1	5
1392	0	1	13	26	8	11	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	750	0	1	7
1395	0	1	16	34	12	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1442	0	1	12
1396	0	1	16	33	16	16	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1202	0	1	11
1407	0	1	16	31	14	16	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	513	0	6	9
1409	0	1	17	34	8	8	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	962	1	1	11
1411	0	1	12	25	16	16	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	675	0	1	7
1413	0	1	13	24	8	8	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	398	0	1	5
1416	0	1	14	33	12	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	855	0	1	13
1422	0	1	11	24	8	9	114259	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	641	0	5	7
1423	0	1	13	27	10	8	99110	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	345	0	1	8
1425	0	1	12	24	9	11	96681	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	684	0	1	6
1428	0	1	16	29	16	16	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	469	0	1	7
1430	0	1	16	26	12	12	370732	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	300	0	6	4
1431	0	1	18	25	12	9	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	673	0	1	1
1432	0	1	16	24	12	9	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	385	0	6	2
1436	0	1	16	33	8	6	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	808	0	1	11
1438	0	1	17	24	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	548	1	6	1
1439	0	1	16	26	12	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	500	0	6	4
1440	0	1	13	29	11	12	468402	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	727	1	1	10
1441	0	1	16	28	11	12	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	524	0	1	6
1445	0	1	15	24	2	8	96681	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	450	0	6	3
1448	0	1	12	28	6	8	99110	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	755	0	1	10
1454	0	1	12	24	10	12	96681	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	313	0	1	6
1458	0	1	12	29	12	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1425	0	1	11
1459	0	1	12	28	11	5	411924	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	761	0	6	10
1460	0	1	12	26	11	5	411924	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	600	0	1	8
1461	0	1	16	32	12	15	398168	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1111	0	1	10
1462	0	1	16	33	13	17	398168	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	763	0	1	11
1463	0	1	12	32	8	8	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	650	0	1	14
1464	0	1	14	27	16	16	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1155	0	1	7
1465	0	1	12	24	9	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	600	0	1	6
1467	0	1	12	29	11	11	468402	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	555	0	1	11
1468	0	1	11	28	11	11	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	543	1	1	11
1469	0	1	11	25	11	11	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	550	1	1	8
1472	0	1	11	26	10	11	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1000	0	1	9
1474	0	1	12	31	13	11	468402	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	864	0	1	13
1476	0	1	16	24	12	12	348558	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	519	0	1	2
1485	0	1	13	26	10	10	99110	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	818	1	1	7
1486	0	1	10	25	10	12	96681	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	300	0	6	9
1490	1	1	16	30	9	9	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	702	1	1	8
1498	1	1	10	33	8	11	141996	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	600	0	5	17
1499	1	1	18	32	16	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1034	0	1	8
1502	1	1	14	25	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1079	0	6	5
1503	1	1	18	24	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	400	0	6	0
1504	1	1	16	33	13	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	641	0	6	11
1508	1	1	17	30	12	11	538123	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	481	0	4	7
1510	1	1	16	33	8	8	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1058	0	6	11
1511	1	1	12	26	8	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	545	0	1	8
1512	1	1	14	26	12	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	786	0	6	6
1513	1	1	18	25	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	485	0	6	1
1514	1	1	14	34	11	11	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	722	1	1	14
1515	1	1	15	28	12	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	695	0	1	7
1516	1	1	15	34	12	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	549	0	4	13
1517	1	1	15	32	15	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	793	0	1	11
1518	1	1	16	33	18	16	398168	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1923	0	1	11
1520	1	1	15	33	12	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	793	0	1	12
1523	0	1	14	32	8	8	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	654	0	1	12
1526	0	1	12	27	12	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	513	0	6	9
1529	0	1	16	27	16	16	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	500	0	1	5
1530	0	1	15	25	12	11	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	601	1	6	4
1531	0	1	12	27	12	12	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	438	0	1	9
1532	0	1	12	25	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	500	0	6	7
1536	0	1	14	26	12	14	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	747	0	1	6
1537	0	1	14	27	12	12	358554	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	513	0	1	7
1541	0	1	16	29	14	12	468402	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	672	0	1	7
1543	0	1	13	29	12	12	538123	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	220	1	1	10
1544	0	1	18	33	12	12	358351	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1202	0	1	9
1545	0	1	12	30	12	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	667	0	1	12
1551	0	1	15	25	12	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	444	1	1	4
1554	0	1	12	25	10	12	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	543	0	6	7
1555	0	1	14	30	12	12	484311	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	505	0	1	10
1557	0	1	9	24	10	8	360396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	357	0	1	9
1558	0	1	12	27	12	8	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	500	0	1	9
1560	0	1	11	28	6	5	370732	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	350	0	6	11
